team,season,name,gameId,opposingTeam,home_or_away,situation,penaltiesFor,penaltiesAgainst,delta,total
MTL,2018,MTL,2018020803,EDM,HOME,all,5,5,0,10
CGY,2018,CGY,2018020804,CAR,AWAY,all,4,5,1,9
CAR,2018,CAR,2018020804,CGY,HOME,all,5,4,1,9
ANA,2018,ANA,2018020805,TOR,AWAY,all,3,1,2,4
TOR,2018,TOR,2018020805,ANA,HOME,all,1,3,2,4
NYR,2018,NYR,2018020806,L.A,HOME,all,2,1,1,3
L.A,2018,L.A,2018020806,NYR,AWAY,all,1,2,1,3
PHI,2018,PHI,2018020807,VAN,HOME,all,3,3,0,6
VAN,2018,VAN,2018020807,PHI,AWAY,all,3,3,0,6
ARI,2018,ARI,2018020808,DAL,AWAY,all,5,5,0,10
DAL,2018,DAL,2018020808,ARI,HOME,all,5,5,0,10
BOS,2018,BOS,2018020809,NYI,HOME,all,5,3,2,8
NYI,2018,NYI,2018020809,BOS,AWAY,all,3,5,2,8
MIN,2018,MIN,2018020810,BUF,AWAY,all,2,3,1,5
BUF,2018,BUF,2018020810,MIN,HOME,all,3,2,1,5
FLA,2018,FLA,2018020811,STL,HOME,all,1,3,2,4
STL,2018,STL,2018020811,FLA,AWAY,all,3,1,2,4
L.A,2018,L.A,2018020812,N.J,AWAY,all,7,4,3,11
N.J,2018,N.J,2018020812,L.A,HOME,all,4,7,3,11
PIT,2018,PIT,2018020813,CAR,HOME,all,2,2,0,4
CAR,2018,CAR,2018020813,PIT,AWAY,all,2,2,0,4
VAN,2018,VAN,2018020814,WSH,AWAY,all,1,3,2,4
WSH,2018,WSH,2018020814,VAN,HOME,all,3,1,2,4
ANA,2018,ANA,2018020815,MTL,AWAY,all,3,1,2,4
MTL,2018,MTL,2018020815,ANA,HOME,all,1,3,2,4
VGK,2018,VGK,2018020816,T.B,AWAY,all,5,2,3,7
T.B,2018,T.B,2018020816,VGK,HOME,all,2,5,3,7
NSH,2018,NSH,2018020817,ARI,HOME,all,3,5,2,8
ARI,2018,ARI,2018020817,NSH,AWAY,all,5,3,2,8
S.J,2018,S.J,2018020818,WPG,AWAY,all,5,4,1,9
WPG,2018,WPG,2018020818,S.J,HOME,all,4,5,1,9
COL,2018,COL,2018020819,CBJ,HOME,all,1,4,3,5
CBJ,2018,CBJ,2018020819,COL,AWAY,all,4,1,3,5
CHI,2018,CHI,2018020820,EDM,AWAY,all,4,4,0,8
EDM,2018,EDM,2018020820,CHI,HOME,all,4,4,0,8
OTT,2018,OTT,2018020821,TOR,AWAY,all,1,1,0,2
TOR,2018,TOR,2018020821,OTT,HOME,all,1,1,0,2
BOS,2018,BOS,2018020822,NYR,AWAY,all,6,4,2,10
NYR,2018,NYR,2018020822,BOS,HOME,all,4,6,2,10
CAR,2018,CAR,2018020823,BUF,AWAY,all,2,3,1,5
BUF,2018,BUF,2018020823,CAR,HOME,all,3,2,1,5
PIT,2018,PIT,2018020824,FLA,AWAY,all,3,3,0,6
FLA,2018,FLA,2018020824,PIT,HOME,all,3,3,0,6
NYI,2018,NYI,2018020825,N.J,AWAY,all,4,5,1,9
N.J,2018,N.J,2018020825,NYI,HOME,all,5,4,1,9
PHI,2018,PHI,2018020826,L.A,HOME,all,0,2,2,2
L.A,2018,L.A,2018020826,PHI,AWAY,all,2,0,2,2
COL,2018,COL,2018020827,WSH,AWAY,all,7,3,4,10
WSH,2018,WSH,2018020827,COL,HOME,all,3,7,4,10
WPG,2018,WPG,2018020828,MTL,AWAY,all,4,4,0,8
MTL,2018,MTL,2018020828,WPG,HOME,all,4,4,0,8
OTT,2018,OTT,2018020829,ANA,HOME,all,3,1,2,4
ANA,2018,ANA,2018020829,OTT,AWAY,all,1,3,2,4
DET,2018,DET,2018020830,VGK,HOME,all,2,4,2,6
VGK,2018,VGK,2018020830,DET,AWAY,all,4,2,2,6
STL,2018,STL,2018020831,T.B,AWAY,all,3,4,1,7
T.B,2018,T.B,2018020831,STL,HOME,all,4,3,1,7
NSH,2018,NSH,2018020832,DAL,HOME,all,3,1,2,4
DAL,2018,DAL,2018020832,NSH,AWAY,all,1,3,2,4
EDM,2018,EDM,2018020833,MIN,AWAY,all,2,3,1,5
MIN,2018,MIN,2018020833,EDM,HOME,all,3,2,1,5
VAN,2018,VAN,2018020834,CHI,AWAY,all,5,5,0,10
CHI,2018,CHI,2018020834,VAN,HOME,all,5,5,0,10
S.J,2018,S.J,2018020835,CGY,AWAY,all,7,3,4,10
CGY,2018,CGY,2018020835,S.J,HOME,all,3,7,4,10
CBJ,2018,CBJ,2018020836,ARI,AWAY,all,3,2,1,5
ARI,2018,ARI,2018020836,CBJ,HOME,all,2,3,1,5
NYR,2018,NYR,2018020837,CAR,HOME,all,3,3,0,6
CAR,2018,CAR,2018020837,NYR,AWAY,all,3,3,0,6
L.A,2018,L.A,2018020838,BOS,AWAY,all,3,5,2,8
BOS,2018,BOS,2018020838,L.A,HOME,all,5,3,2,8
DET,2018,DET,2018020839,BUF,AWAY,all,3,4,1,7
BUF,2018,BUF,2018020839,DET,HOME,all,4,3,1,7
N.J,2018,N.J,2018020840,MIN,HOME,all,4,3,1,7
MIN,2018,MIN,2018020840,N.J,AWAY,all,3,4,1,7
COL,2018,COL,2018020841,NYI,AWAY,all,4,1,3,5
NYI,2018,NYI,2018020841,COL,HOME,all,1,4,3,5
PHI,2018,PHI,2018020842,ANA,HOME,all,4,6,2,10
ANA,2018,ANA,2018020842,PHI,AWAY,all,6,4,2,10
OTT,2018,OTT,2018020843,WPG,HOME,all,4,2,2,6
WPG,2018,WPG,2018020843,OTT,AWAY,all,2,4,2,6
NSH,2018,NSH,2018020844,STL,AWAY,all,4,2,2,6
STL,2018,STL,2018020844,NSH,HOME,all,2,4,2,6
ARI,2018,ARI,2018020845,DAL,HOME,all,3,3,0,6
DAL,2018,DAL,2018020845,ARI,AWAY,all,3,3,0,6
MTL,2018,MTL,2018020846,TOR,HOME,all,3,4,1,7
TOR,2018,TOR,2018020846,MTL,AWAY,all,4,3,1,7
T.B,2018,T.B,2018020847,PIT,HOME,all,4,4,0,8
PIT,2018,PIT,2018020847,T.B,AWAY,all,4,4,0,8
WSH,2018,WSH,2018020848,FLA,HOME,all,4,1,3,5
FLA,2018,FLA,2018020848,WSH,AWAY,all,1,4,3,5
S.J,2018,S.J,2018020849,EDM,AWAY,all,2,6,4,8
EDM,2018,EDM,2018020849,S.J,HOME,all,6,2,4,8
VAN,2018,VAN,2018020850,CGY,HOME,all,5,6,1,11
CGY,2018,CGY,2018020850,VAN,AWAY,all,6,5,1,11
CBJ,2018,CBJ,2018020851,VGK,AWAY,all,2,3,1,5
VGK,2018,VGK,2018020851,CBJ,HOME,all,3,2,1,5
STL,2018,STL,2018020852,NSH,AWAY,all,4,4,0,8
NSH,2018,NSH,2018020852,STL,HOME,all,4,4,0,8
BOS,2018,BOS,2018020853,COL,HOME,all,4,5,1,9
COL,2018,COL,2018020853,BOS,AWAY,all,5,4,1,9
WPG,2018,WPG,2018020854,BUF,AWAY,all,5,1,4,6
BUF,2018,BUF,2018020854,WPG,HOME,all,1,5,4,6
N.J,2018,N.J,2018020855,CAR,HOME,all,7,6,1,13
CAR,2018,CAR,2018020855,N.J,AWAY,all,6,7,1,13
NYI,2018,NYI,2018020856,MIN,HOME,all,3,6,3,9
MIN,2018,MIN,2018020856,NYI,AWAY,all,6,3,3,9
CHI,2018,CHI,2018020857,DET,HOME,all,2,1,1,3
DET,2018,DET,2018020857,CHI,AWAY,all,1,2,1,3
FLA,2018,FLA,2018020858,T.B,HOME,all,5,5,0,10
T.B,2018,T.B,2018020858,FLA,AWAY,all,5,5,0,10
NYR,2018,NYR,2018020859,TOR,HOME,all,5,2,3,7
TOR,2018,TOR,2018020859,NYR,AWAY,all,2,5,3,7
PIT,2018,PIT,2018020860,PHI,AWAY,all,5,2,3,7
PHI,2018,PHI,2018020860,PIT,HOME,all,2,5,3,7
L.A,2018,L.A,2018020861,WSH,AWAY,all,4,3,1,7
WSH,2018,WSH,2018020861,L.A,HOME,all,3,4,1,7
S.J,2018,S.J,2018020862,VAN,AWAY,all,3,4,1,7
VAN,2018,VAN,2018020862,S.J,HOME,all,4,3,1,7
CHI,2018,CHI,2018020863,BOS,AWAY,all,6,4,2,10
BOS,2018,BOS,2018020863,CHI,HOME,all,4,6,2,10
NYI,2018,NYI,2018020864,BUF,AWAY,all,1,0,1,1
BUF,2018,BUF,2018020864,NYI,HOME,all,0,1,1,1
DAL,2018,DAL,2018020865,FLA,AWAY,all,4,2,2,6
FLA,2018,FLA,2018020865,DAL,HOME,all,2,4,2,6
CBJ,2018,CBJ,2018020866,WSH,HOME,all,2,4,2,6
WSH,2018,WSH,2018020866,CBJ,AWAY,all,4,2,2,6
CAR,2018,CAR,2018020867,OTT,AWAY,all,3,4,1,7
OTT,2018,OTT,2018020867,CAR,HOME,all,4,3,1,7
T.B,2018,T.B,2018020868,CGY,HOME,all,4,4,0,8
CGY,2018,CGY,2018020868,T.B,AWAY,all,4,4,0,8
N.J,2018,N.J,2018020869,STL,AWAY,all,3,3,0,6
STL,2018,STL,2018020869,N.J,HOME,all,3,3,0,6
NSH,2018,NSH,2018020870,DET,HOME,all,4,7,3,11
DET,2018,DET,2018020870,NSH,AWAY,all,7,4,3,11
MIN,2018,MIN,2018020871,PHI,HOME,all,4,5,1,9
PHI,2018,PHI,2018020871,MIN,AWAY,all,5,4,1,9
WPG,2018,WPG,2018020872,NYR,HOME,all,4,2,2,6
NYR,2018,NYR,2018020872,WPG,AWAY,all,2,4,2,6
COL,2018,COL,2018020873,TOR,HOME,all,5,2,3,7
TOR,2018,TOR,2018020873,COL,AWAY,all,2,5,3,7
ARI,2018,ARI,2018020874,VGK,AWAY,all,2,3,1,5
VGK,2018,VGK,2018020874,ARI,HOME,all,3,2,1,5
EDM,2018,EDM,2018020875,PIT,AWAY,all,1,3,2,4
PIT,2018,PIT,2018020875,EDM,HOME,all,3,1,2,4
ANA,2018,ANA,2018020876,VAN,HOME,all,7,6,1,13
VAN,2018,VAN,2018020876,ANA,AWAY,all,6,7,1,13
FLA,2018,FLA,2018020877,CGY,HOME,all,3,1,2,4
CGY,2018,CGY,2018020877,FLA,AWAY,all,1,3,2,4
CBJ,2018,CBJ,2018020878,NYI,HOME,all,2,1,1,3
NYI,2018,NYI,2018020878,CBJ,AWAY,all,1,2,1,3
OTT,2018,OTT,2018020879,DET,AWAY,all,6,4,2,10
DET,2018,DET,2018020879,OTT,HOME,all,4,6,2,10
DAL,2018,DAL,2018020880,T.B,AWAY,all,6,3,3,9
T.B,2018,T.B,2018020880,DAL,HOME,all,3,6,3,9
NSH,2018,NSH,2018020881,MTL,HOME,all,3,3,0,6
MTL,2018,MTL,2018020881,NSH,AWAY,all,3,3,0,6
COL,2018,COL,2018020882,WPG,AWAY,all,6,5,1,11
WPG,2018,WPG,2018020882,COL,HOME,all,5,6,1,11
CHI,2018,CHI,2018020883,N.J,HOME,all,3,3,0,6
N.J,2018,N.J,2018020883,CHI,AWAY,all,3,3,0,6
ARI,2018,ARI,2018020884,STL,HOME,all,3,3,0,6
STL,2018,STL,2018020884,ARI,AWAY,all,3,3,0,6
VGK,2018,VGK,2018020885,TOR,HOME,all,6,2,4,8
TOR,2018,TOR,2018020885,VGK,AWAY,all,2,6,4,8
L.A,2018,L.A,2018020886,VAN,HOME,all,2,3,1,5
VAN,2018,VAN,2018020886,L.A,AWAY,all,3,2,1,5
WSH,2018,WSH,2018020887,S.J,AWAY,all,1,4,3,5
S.J,2018,S.J,2018020887,WSH,HOME,all,4,1,3,5
BUF,2018,BUF,2018020888,NYR,HOME,all,2,5,3,7
NYR,2018,NYR,2018020888,BUF,AWAY,all,5,2,3,7
EDM,2018,EDM,2018020889,CAR,AWAY,all,3,4,1,7
CAR,2018,CAR,2018020889,EDM,HOME,all,4,3,1,7
MIN,2018,MIN,2018020890,N.J,HOME,all,4,2,2,6
N.J,2018,N.J,2018020890,MIN,AWAY,all,2,4,2,6
ANA,2018,ANA,2018020891,BOS,HOME,all,4,3,1,7
BOS,2018,BOS,2018020891,ANA,AWAY,all,3,4,1,7
PHI,2018,PHI,2018020892,DET,HOME,all,2,3,1,5
DET,2018,DET,2018020892,PHI,AWAY,all,3,2,1,5
PIT,2018,PIT,2018020893,CGY,HOME,all,6,7,1,13
CGY,2018,CGY,2018020893,PIT,AWAY,all,7,6,1,13
COL,2018,COL,2018020894,STL,HOME,all,5,5,0,10
STL,2018,STL,2018020894,COL,AWAY,all,5,5,0,10
MTL,2018,MTL,2018020895,T.B,AWAY,all,5,3,2,8
T.B,2018,T.B,2018020895,MTL,HOME,all,3,5,2,8
EDM,2018,EDM,2018020896,NYI,AWAY,all,5,7,2,12
NYI,2018,NYI,2018020896,EDM,HOME,all,7,5,2,12
OTT,2018,OTT,2018020897,WPG,AWAY,all,2,5,3,7
WPG,2018,WPG,2018020897,OTT,HOME,all,5,2,3,7
TOR,2018,TOR,2018020898,ARI,AWAY,all,1,3,2,4
ARI,2018,ARI,2018020898,TOR,HOME,all,3,1,2,4
DAL,2018,DAL,2018020899,CAR,AWAY,all,1,2,1,3
CAR,2018,CAR,2018020899,DAL,HOME,all,2,1,1,3
CBJ,2018,CBJ,2018020900,CHI,AWAY,all,1,0,1,1
CHI,2018,CHI,2018020900,CBJ,HOME,all,0,1,1,1
NSH,2018,NSH,2018020901,VGK,AWAY,all,3,3,0,6
VGK,2018,VGK,2018020901,NSH,HOME,all,3,3,0,6
S.J,2018,S.J,2018020902,VAN,HOME,all,5,5,0,10
VAN,2018,VAN,2018020902,S.J,AWAY,all,5,5,0,10
BOS,2018,BOS,2018020903,L.A,AWAY,all,5,2,3,7
L.A,2018,L.A,2018020903,BOS,HOME,all,2,5,3,7
NYR,2018,NYR,2018020904,PIT,AWAY,all,3,2,1,5
PIT,2018,PIT,2018020904,NYR,HOME,all,2,3,1,5
MIN,2018,MIN,2018020905,STL,HOME,all,5,2,3,7
STL,2018,STL,2018020905,MIN,AWAY,all,2,5,3,7
N.J,2018,N.J,2018020906,BUF,HOME,all,3,1,2,4
BUF,2018,BUF,2018020906,N.J,AWAY,all,1,3,2,4
PHI,2018,PHI,2018020907,DET,AWAY,all,3,1,2,4
DET,2018,DET,2018020907,PHI,HOME,all,1,3,2,4
MTL,2018,MTL,2018020908,FLA,AWAY,all,3,3,0,6
FLA,2018,FLA,2018020908,MTL,HOME,all,3,3,0,6
ANA,2018,ANA,2018020909,WSH,HOME,all,3,4,1,7
WSH,2018,WSH,2018020909,ANA,AWAY,all,4,3,1,7
ARI,2018,ARI,2018020910,CGY,AWAY,all,2,3,1,5
CGY,2018,CGY,2018020910,ARI,HOME,all,3,2,1,5
T.B,2018,T.B,2018020911,CBJ,AWAY,all,4,3,1,7
CBJ,2018,CBJ,2018020911,T.B,HOME,all,3,4,1,7
CHI,2018,CHI,2018020912,OTT,HOME,all,4,5,1,9
OTT,2018,OTT,2018020912,CHI,AWAY,all,5,4,1,9
COL,2018,COL,2018020913,VGK,HOME,all,4,3,1,7
VGK,2018,VGK,2018020913,COL,AWAY,all,3,4,1,7
L.A,2018,L.A,2018020914,WSH,HOME,all,3,4,1,7
WSH,2018,WSH,2018020914,L.A,AWAY,all,4,3,1,7
S.J,2018,S.J,2018020915,BOS,HOME,all,6,4,2,10
BOS,2018,BOS,2018020915,S.J,AWAY,all,4,6,2,10
BUF,2018,BUF,2018020916,FLA,AWAY,all,4,4,0,8
FLA,2018,FLA,2018020916,BUF,HOME,all,4,4,0,8
N.J,2018,N.J,2018020917,PIT,HOME,all,2,2,0,4
PIT,2018,PIT,2018020917,N.J,AWAY,all,2,2,0,4
PHI,2018,PHI,2018020918,T.B,HOME,all,5,4,1,9
T.B,2018,T.B,2018020918,PHI,AWAY,all,4,5,1,9
NYR,2018,NYR,2018020919,CAR,AWAY,all,2,4,2,6
CAR,2018,CAR,2018020919,NYR,HOME,all,4,2,2,6
CBJ,2018,CBJ,2018020920,MTL,AWAY,all,5,3,2,8
MTL,2018,MTL,2018020920,CBJ,HOME,all,3,5,2,8
STL,2018,STL,2018020921,TOR,HOME,all,0,3,3,3
TOR,2018,TOR,2018020921,STL,AWAY,all,3,0,3,3
MIN,2018,MIN,2018020922,ANA,HOME,all,4,3,1,7
ANA,2018,ANA,2018020922,MIN,AWAY,all,3,4,1,7
DAL,2018,DAL,2018020923,NSH,HOME,all,3,3,0,6
NSH,2018,NSH,2018020923,DAL,AWAY,all,3,3,0,6
ARI,2018,ARI,2018020924,EDM,AWAY,all,3,3,0,6
EDM,2018,EDM,2018020924,ARI,HOME,all,3,3,0,6
CHI,2018,CHI,2018020925,DET,AWAY,all,4,1,3,5
DET,2018,DET,2018020925,CHI,HOME,all,1,4,3,5
COL,2018,COL,2018020926,WPG,HOME,all,8,10,2,18
WPG,2018,WPG,2018020926,COL,AWAY,all,10,8,2,18
NYI,2018,NYI,2018020927,CGY,AWAY,all,5,4,1,9
CGY,2018,CGY,2018020927,NYI,HOME,all,4,5,1,9
VGK,2018,VGK,2018020928,BOS,HOME,all,2,1,1,3
BOS,2018,BOS,2018020928,VGK,AWAY,all,1,2,1,3
WSH,2018,WSH,2018020929,TOR,AWAY,all,3,4,1,7
TOR,2018,TOR,2018020929,WSH,HOME,all,4,3,1,7
CAR,2018,CAR,2018020930,FLA,AWAY,all,5,8,3,13
FLA,2018,FLA,2018020930,CAR,HOME,all,8,5,3,13
N.J,2018,N.J,2018020931,OTT,HOME,all,3,2,1,5
OTT,2018,OTT,2018020931,N.J,AWAY,all,2,3,1,5
MIN,2018,MIN,2018020932,NYR,AWAY,all,2,1,1,3
NYR,2018,NYR,2018020932,MIN,HOME,all,1,2,1,3
PIT,2018,PIT,2018020933,S.J,HOME,all,8,4,4,12
S.J,2018,S.J,2018020933,PIT,AWAY,all,4,8,4,12
PHI,2018,PHI,2018020934,MTL,AWAY,all,1,4,3,5
MTL,2018,MTL,2018020934,PHI,HOME,all,4,1,3,5
T.B,2018,T.B,2018020935,BUF,HOME,all,5,5,0,10
BUF,2018,BUF,2018020935,T.B,AWAY,all,5,5,0,10
L.A,2018,L.A,2018020936,NSH,AWAY,all,4,4,0,8
NSH,2018,NSH,2018020936,L.A,HOME,all,4,4,0,8
STL,2018,STL,2018020937,DAL,AWAY,all,4,5,1,9
DAL,2018,DAL,2018020937,STL,HOME,all,5,4,1,9
EDM,2018,EDM,2018020938,NYI,HOME,all,3,5,2,8
NYI,2018,NYI,2018020938,EDM,AWAY,all,5,3,2,8
ARI,2018,ARI,2018020939,VAN,AWAY,all,3,2,1,5
VAN,2018,VAN,2018020939,ARI,HOME,all,2,3,1,5
OTT,2018,OTT,2018020940,CBJ,HOME,all,4,4,0,8
CBJ,2018,CBJ,2018020940,OTT,AWAY,all,4,4,0,8
DET,2018,DET,2018020941,MIN,HOME,all,3,2,1,5
MIN,2018,MIN,2018020941,DET,AWAY,all,2,3,1,5
CHI,2018,CHI,2018020942,COL,HOME,all,4,4,0,8
COL,2018,COL,2018020942,CHI,AWAY,all,4,4,0,8
ANA,2018,ANA,2018020943,CGY,AWAY,all,1,2,1,3
CGY,2018,CGY,2018020943,ANA,HOME,all,2,1,1,3
WPG,2018,WPG,2018020944,VGK,AWAY,all,3,4,1,7
VGK,2018,VGK,2018020944,WPG,HOME,all,4,3,1,7
BUF,2018,BUF,2018020945,WSH,HOME,all,2,4,2,6
WSH,2018,WSH,2018020945,BUF,AWAY,all,4,2,2,6
NYR,2018,NYR,2018020946,N.J,HOME,all,5,6,1,11
N.J,2018,N.J,2018020946,NYR,AWAY,all,6,5,1,11
BOS,2018,BOS,2018020947,STL,AWAY,all,4,1,3,5
STL,2018,STL,2018020947,BOS,HOME,all,1,4,3,5
FLA,2018,FLA,2018020948,L.A,HOME,all,1,5,4,6
L.A,2018,L.A,2018020948,FLA,AWAY,all,5,1,4,6
CBJ,2018,CBJ,2018020949,S.J,HOME,all,2,2,0,4
S.J,2018,S.J,2018020949,CBJ,AWAY,all,2,2,0,4
CAR,2018,CAR,2018020950,DAL,AWAY,all,3,3,0,6
DAL,2018,DAL,2018020950,CAR,HOME,all,3,3,0,6
NSH,2018,NSH,2018020951,COL,HOME,all,7,7,0,14
COL,2018,COL,2018020951,NSH,AWAY,all,7,7,0,14
TOR,2018,TOR,2018020952,MTL,HOME,all,4,2,2,6
MTL,2018,MTL,2018020952,TOR,AWAY,all,2,4,2,6
PHI,2018,PHI,2018020953,PIT,HOME,all,3,5,2,8
PIT,2018,PIT,2018020953,PHI,AWAY,all,5,3,2,8
ANA,2018,ANA,2018020954,EDM,AWAY,all,1,1,0,2
EDM,2018,EDM,2018020954,ANA,HOME,all,1,1,0,2
NYI,2018,NYI,2018020955,VAN,AWAY,all,4,1,3,5
VAN,2018,VAN,2018020955,NYI,HOME,all,1,4,3,5
NYR,2018,NYR,2018020956,WSH,AWAY,all,7,9,2,16
WSH,2018,WSH,2018020956,NYR,HOME,all,9,7,2,16
DET,2018,DET,2018020957,S.J,HOME,all,3,2,1,5
S.J,2018,S.J,2018020957,DET,AWAY,all,2,3,1,5
CHI,2018,CHI,2018020958,DAL,HOME,all,2,5,3,7
DAL,2018,DAL,2018020958,CHI,AWAY,all,5,2,3,7
OTT,2018,OTT,2018020959,CGY,HOME,all,3,3,0,6
CGY,2018,CGY,2018020959,OTT,AWAY,all,3,3,0,6
MIN,2018,MIN,2018020960,STL,HOME,all,2,3,1,5
STL,2018,STL,2018020960,MIN,AWAY,all,3,2,1,5
ARI,2018,ARI,2018020961,WPG,HOME,all,4,2,2,6
WPG,2018,WPG,2018020961,ARI,AWAY,all,2,4,2,6
TOR,2018,TOR,2018020962,BUF,HOME,all,4,1,3,5
BUF,2018,BUF,2018020962,TOR,AWAY,all,1,4,3,5
N.J,2018,N.J,2018020963,MTL,HOME,all,5,6,1,11
MTL,2018,MTL,2018020963,N.J,AWAY,all,6,5,1,11
L.A,2018,L.A,2018020964,T.B,AWAY,all,4,4,0,8
T.B,2018,T.B,2018020964,L.A,HOME,all,4,4,0,8
NSH,2018,NSH,2018020965,EDM,HOME,all,3,5,2,8
EDM,2018,EDM,2018020965,NSH,AWAY,all,5,3,2,8
FLA,2018,FLA,2018020966,COL,AWAY,all,2,2,0,4
COL,2018,COL,2018020966,FLA,HOME,all,2,2,0,4
ANA,2018,ANA,2018020967,VAN,AWAY,all,2,2,0,4
VAN,2018,VAN,2018020967,ANA,HOME,all,2,2,0,4
BOS,2018,BOS,2018020968,S.J,HOME,all,8,8,0,16
S.J,2018,S.J,2018020968,BOS,AWAY,all,8,8,0,16
NYI,2018,NYI,2018020969,CGY,HOME,all,4,4,0,8
CGY,2018,CGY,2018020969,NYI,AWAY,all,4,4,0,8
PHI,2018,PHI,2018020970,BUF,HOME,all,5,5,0,10
BUF,2018,BUF,2018020970,PHI,AWAY,all,5,5,0,10
WSH,2018,WSH,2018020971,OTT,HOME,all,1,1,0,2
OTT,2018,OTT,2018020971,WSH,AWAY,all,1,1,0,2
CAR,2018,CAR,2018020972,L.A,HOME,all,1,2,1,3
L.A,2018,L.A,2018020972,CAR,AWAY,all,2,1,1,3
PIT,2018,PIT,2018020973,CBJ,AWAY,all,3,2,1,5
CBJ,2018,CBJ,2018020973,PIT,HOME,all,2,3,1,5
DET,2018,DET,2018020974,MTL,HOME,all,1,6,5,7
MTL,2018,MTL,2018020974,DET,AWAY,all,6,1,5,7
NSH,2018,NSH,2018020975,STL,AWAY,all,5,3,2,8
STL,2018,STL,2018020975,NSH,HOME,all,3,5,2,8
MIN,2018,MIN,2018020976,WPG,AWAY,all,4,2,2,6
WPG,2018,WPG,2018020976,MIN,HOME,all,2,4,2,6
FLA,2018,FLA,2018020977,ARI,AWAY,all,5,1,4,6
ARI,2018,ARI,2018020977,FLA,HOME,all,1,5,4,6
VGK,2018,VGK,2018020978,DAL,HOME,all,3,4,1,7
DAL,2018,DAL,2018020978,VGK,AWAY,all,4,3,1,7
TOR,2018,TOR,2018020979,EDM,HOME,all,2,5,3,7
EDM,2018,EDM,2018020979,TOR,AWAY,all,5,2,3,7
N.J,2018,N.J,2018020980,CGY,HOME,all,4,2,2,6
CGY,2018,CGY,2018020980,N.J,AWAY,all,2,4,2,6
NYR,2018,NYR,2018020981,T.B,HOME,all,4,7,3,11
T.B,2018,T.B,2018020981,NYR,AWAY,all,7,4,3,11
COL,2018,COL,2018020982,VAN,HOME,all,6,4,2,10
VAN,2018,VAN,2018020982,COL,AWAY,all,4,6,2,10
ANA,2018,ANA,2018020983,CHI,HOME,all,2,1,1,3
CHI,2018,CHI,2018020983,ANA,AWAY,all,1,2,1,3
BOS,2018,BOS,2018020984,T.B,HOME,all,4,4,0,8
T.B,2018,T.B,2018020984,BOS,AWAY,all,4,4,0,8
NYI,2018,NYI,2018020985,TOR,HOME,all,2,1,1,3
TOR,2018,TOR,2018020985,NYI,AWAY,all,1,2,1,3
PHI,2018,PHI,2018020986,CBJ,AWAY,all,3,2,1,5
CBJ,2018,CBJ,2018020986,PHI,HOME,all,2,3,1,5
EDM,2018,EDM,2018020987,OTT,AWAY,all,1,3,2,4
OTT,2018,OTT,2018020987,EDM,HOME,all,3,1,2,4
VAN,2018,VAN,2018020988,ARI,AWAY,all,4,4,0,8
ARI,2018,ARI,2018020988,VAN,HOME,all,4,4,0,8
VGK,2018,VGK,2018020989,FLA,HOME,all,5,2,3,7
FLA,2018,FLA,2018020989,VGK,AWAY,all,2,5,3,7
L.A,2018,L.A,2018020990,DAL,HOME,all,4,3,1,7
DAL,2018,DAL,2018020990,L.A,AWAY,all,3,4,1,7
BUF,2018,BUF,2018020991,PIT,HOME,all,4,3,1,7
PIT,2018,PIT,2018020991,BUF,AWAY,all,3,4,1,7
N.J,2018,N.J,2018020992,PHI,HOME,all,5,3,2,8
PHI,2018,PHI,2018020992,N.J,AWAY,all,3,5,2,8
NYI,2018,NYI,2018020993,WSH,HOME,all,3,3,0,6
WSH,2018,WSH,2018020993,NYI,AWAY,all,3,3,0,6
MTL,2018,MTL,2018020994,NYR,AWAY,all,3,3,0,6
NYR,2018,NYR,2018020994,MTL,HOME,all,3,3,0,6
STL,2018,STL,2018020995,CAR,AWAY,all,4,5,1,9
CAR,2018,CAR,2018020995,STL,HOME,all,5,4,1,9
NSH,2018,NSH,2018020996,WPG,AWAY,all,3,3,0,6
WPG,2018,WPG,2018020996,NSH,HOME,all,3,3,0,6
ANA,2018,ANA,2018020997,VGK,HOME,all,2,2,0,4
VGK,2018,VGK,2018020997,ANA,AWAY,all,2,2,0,4
COL,2018,COL,2018020998,S.J,AWAY,all,3,2,1,5
S.J,2018,S.J,2018020998,COL,HOME,all,2,3,1,5
EDM,2018,EDM,2018020999,CBJ,AWAY,all,1,1,0,2
CBJ,2018,CBJ,2018020999,EDM,HOME,all,1,1,0,2
L.A,2018,L.A,2018021000,CHI,HOME,all,3,2,1,5
CHI,2018,CHI,2018021000,L.A,AWAY,all,2,3,1,5
BOS,2018,BOS,2018021001,N.J,HOME,all,2,2,0,4
N.J,2018,N.J,2018021001,BOS,AWAY,all,2,2,0,4
TOR,2018,TOR,2018021002,BUF,HOME,all,3,3,0,6
BUF,2018,BUF,2018021002,TOR,AWAY,all,3,3,0,6
PIT,2018,PIT,2018021003,MTL,AWAY,all,3,3,0,6
MTL,2018,MTL,2018021003,PIT,HOME,all,3,3,0,6
OTT,2018,OTT,2018021004,T.B,AWAY,all,3,5,2,8
T.B,2018,T.B,2018021004,OTT,HOME,all,5,3,2,8
FLA,2018,FLA,2018021005,CAR,HOME,all,1,3,2,4
CAR,2018,CAR,2018021005,FLA,AWAY,all,3,1,2,4
STL,2018,STL,2018021006,DAL,HOME,all,1,3,2,4
